index,Consept,required,img_src,code,output,Explanation,hint,generalConcepts,difficulty,mapped_required_time,emptying,concept_emptying2
22,رسم أشكال هندسية,"أكتب برنامج مهمته رسم الشكل التالي بواسطة الحلقات.
	عند تشغيل البرنامج, يجب أن يطلب من المستخدم إدخال عدد أسطر الشكل الذي سيتم رسمه.
إنتبه: يجب أن يدخل المستخدم عدد أكبر من صفر, لأن عدد الأسطر لا يمكن أن يكون صفر أو أقل من صفر.",https://harmash.com//tutorials/algorithms-and-data-structure/drawing-test-2/ex-3-solution-using-cpp/b0cc8d3f-ebc1-4cbf-b878-e1f2db97a949_ex-3.PNG,"
#include <iostream>

int main() {

	int n;

	do
	{
		std::cout << ""Enter the number of lines: "";
		std::cin >> n;
	}
	while (n <= 0);

	for (int i = 1; i <= n; i++)
	{
		for (int k = 1; k < i; k++)
		{
			std::cout << "" "";
		}

		std::cout << ""*"";

		for (int j = 1; j <= (n * 2) - (i * 2); j++)
		{
			std::cout << ""*"";
		}

		std::cout << ""\n"";
	}

	char end; std::cin >> end;
	return 0;

}
		","
Enter the number of lines: 5
*********
 *******
  *****
   ***
    *
		",سنحصل على النتيجة التالية إذا قام المستخدم بإدخال الرقم 5  عند التشغيل.,,"['الحلقات', 'أنواع البيانات', 'الأساسيات']",58.35694050991501,39.1784702549575,47.723669481149145,"[23.60019751935741, 26.860270779430664, 26.860270779430664]"
23,رسم أشكال هندسية,"أكتب برنامج مهمته رسم الشكل التالي بواسطة الحلقات.
	عند تشغيل البرنامج, يجب أن يطلب من المستخدم إدخال عدد أسطر الشكل الذي سيتم رسمه.
إنتبه: يجب أن يدخل المستخدم عدد أكبر من صفر, لأن عدد الأسطر لا يمكن أن يكون صفر أو أقل من صفر.",https://harmash.com//tutorials/algorithms-and-data-structure/drawing-test-2/ex-2-solution-using-cpp/98faafe3-9b2d-4a2a-8e39-4a4b976260b6_ex-2.PNG,"
#include <iostream>

int main() {

	int n;

	do
	{
		std::cout << ""Enter the number of lines: "";
		std::cin >> n;
	}
	while (n <= 0);
	
	for (int i = 1; i <= n; i++)
	{
		for (int k = 1; k <= n - i; k++)
		{
			std::cout << "" "";
		}

		std::cout << ""*"";

		for (int j = 1; j < (i * 2) - 1; j++)
		{
			std::cout << ""*"";
		}

		std::cout << ""\n"";
	}

	char end; std::cin >> end;
	return 0;

}
		","
Enter the number of lines: 5
    *
   ***
  *****
 *******
*********
		",سنحصل على النتيجة التالية إذا قام المستخدم بإدخال الرقم 5  عند التشغيل.,,"['الحلقات', 'أنواع البيانات', 'الأساسيات']",58.35694050991501,39.1784702549575,48.41387738382883,"[24.343087333071146, 27.56653055651437, 27.56653055651437]"
24,التعامل مع الأرقام و النصوص,"قم بإنشاء برنامج يطلب من المستخدم إدخال نص و من ثم إدخل حرف واحد.
	بعدها سيقوم البرنامج بطباعة مكان كل  ( Index ) موجود عليه هذا الحرف في النص.",,"
#include <iostream>
#include <string>

int main() {

	std::string text;
	char character;

	std::cout << ""Enter any text: "";
	getline(std::cin, text);

	std::cout << ""Enter a character: "";
	std::cin >> character;

	for (int i = 0; i < text.length(); i++)
	{
		if (text[i] == character)
		{
			std::cout << ""'"" << character << ""' found at index: "" << i << ""\n"";
		}
	}

	char end; std::cin >> end;
	return 0;

}
		","
Enter any text: Harmash is the best site to learn programming
Enter a character: a
'a' found at index: 1
'a' found at index: 4
'a' found at index: 30
'a' found at index: 39
",سنحصل على النتيجة التالية في حال تم إدخال نفس القيم التي تم تعليمها باللون الأصفر عند التشغيل.,"مثال: إذا قام المستخدم بإدخال النص ""Harmash is the best site to learn programming"" و من ثم أدخل الحرف ""a"" فيجب أن يطبع له النتيجة التالية عند التشغيل.

'a' found at index: 1
'a' found at index: 4
'a' found at index: 30
'a' found at index: 39
	","['الحلقات', 'الشروط', 'أنواع البيانات', 'الأساسيات', 'التعامل مع النصوص', 'المصفوفات']",58.92351274787534,36.961756373937675,49.046567961285206,"[25.066804705043786, 22.534422997404345, 28.253617891856972, 28.253617891856972, 27.459967098206178, 19.600888507420272]"
25,التعامل مع الأرقام و النصوص,"أكتب برنامج يطلب من المستخدم إدخال رقم. بعدها يعرض له إن كان هذا الرقم عبارة عن Palindrome أم لا.
الـ Palindrome عبارة عن رقم أعداده معكوسة بشكل متساوي من اليمين إلى اليسار و من اليسار إلى اليمين.",,"
#include <iostream>

int main() {

	int number;
	int originalNumber;
	int reversedNumber = 0;
	int remainder;

	std::cout << ""Enter a number: "";
	std::cin >> number;

	originalNumber = number;

	while (number != 0)
	{
		remainder = number % 10;
		reversedNumber = reversedNumber * 10 + remainder;
		number /= 10;
	}

	if (originalNumber == reversedNumber)
	{
		std::cout << originalNumber << "" is a palindrome"";
	}
	else
	{
		std::cout << originalNumber << "" is not a palindrome"";
	}

	char end; std::cin >> end;
	return 0;

}
		","
Enter a number: 1234
1234 is not a palindrome
		",سنحصل على النتيجة التالية إذا قام المستخدم بإدخال الرقم 1234 عند التشغيل.,أمثلة: الأرقام التالية جميعها تعتبر أرقام Palindrome: 1001 - 123321 - 4554 - 45654.,"['الحلقات', 'الشروط', 'أنواع البيانات', 'الأساسيات']",59.27217258662017,43.386086293310086,49.64557472992091,"[25.779294140742866, 23.42137714365061, 28.929477290926016, 28.929477290926016]"
26,إجراء عمليات حسابية,"قم بتعريف دالة إسمها Power(), عند استدعاءها نمرر لها عددين, فترجع ناتج قيمة العدد الأول مضاعفة بقيمة العدد الثاني.
	بعدها قم بتجربة هذه الدالة في البرنامج.",,"
#include <iostream>

int power(int a, int b) {

	int p = 1;

	for (int i = 1; i <= b; i++)
	{
		p *= a;
	}

	return p;

}


int main() {

	int x = 5;
	int y = 2;

	std::cout << x << "" ^ "" << y << "" = "" << power(x, y);

	char end; std::cin >> end;
	return 0;

}
		","
5 ^ 2 = 25
		",سنحصل على النتيجة التالية عند التشغيل.,,"['الحلقات', 'أنواع البيانات', 'الأساسيات', 'الدوال']",59.67894239848911,34.83947119924456,50.208522656812946,"[26.479763962527393, 29.593317076080506, 29.593317076080506, 25.625063107826538]"
27,رسم أشكال هندسية,"أكتب برنامج مهمته رسم الشكل التالي بواسطة الحلقات.
	عند تشغيل البرنامج, يجب أن يطلب من المستخدم إدخال عدد أكبر من صفر يمثل عدد أسطر الشكل الذي سيتم رسمه.",https://harmash.com//tutorials/algorithms-and-data-structure/drawing-test-8/ex-2-solution-using-cpp/7a541c0d-65e1-4bdc-b0d3-6d6724f12c51_ex-2.PNG,"
#include <iostream>

int main() {

	int n;

	do {
		std::cout << ""Enter the number of lines: "";
		std::cin >> n;
	}
	while (n <= 0);

	for (int i = 1; i <= n; i++)
	{
		for (int j = 1; j <= n; j++)
		{
			std::cout << i << "" "";
		}
		std::cout << ""\n"";
	}

	char end; std::cin >> end;
	return 0;

}
		","
Enter the number of lines: 7
1 1 1 1 1 1 1 
2 2 2 2 2 2 2 
3 3 3 3 3 3 3 
4 4 4 4 4 4 4 
5 5 5 5 5 5 5 
6 6 6 6 6 6 6 
7 7 7 7 7 7 7 
		",سنحصل على النتيجة التالية إذا قام المستخدم بإدخال الرقم 7 عند التشغيل.,,"['الحلقات', 'أنواع البيانات', 'الأساسيات']",59.678942398489134,36.08947119924457,50.741026203710206,"[27.17008565764699, 30.247008734570066, 30.247008734570066]"
28,رسم أشكال هندسية,"أكتب برنامج مهمته رسم الشكل التالي بواسطة الحلقات.
	عند تشغيل البرنامج, يجب أن يطلب من المستخدم إدخال عدد أسطر الشكل الذي سيتم رسمه.
إنتبه: يجب أن يدخل المستخدم عدد أكبر من صفر, لأن عدد الأسطر لا يمكن أن يكون صفر أو أقل من صفر.",https://harmash.com//tutorials/algorithms-and-data-structure/drawing-test-1/ex-3-solution-using-cpp/3d736ee8-dccf-43c9-8146-0087878d83bf_ex-3.PNG,"
#include <iostream>

int main() {

	int n;

	do
	{
		std::cout << ""Enter the number of lines: "";
		std::cin >> n;
	}
	while (n <= 0);

	for (int i = 1; i <= n; i++)
	{
		for (int j = 1; j <= n + 1 - i; j++)
		{
			std::cout << ""*"";
		}
		std::cout << ""\n"";
	}

	char end; std::cin >> end;
	return 0;

}
		","
Enter the number of lines: 5
*****
****
***
**
*
		",سنحصل على النتيجة التالية إذا قام المستخدم بإدخال الرقم 5  عند التشغيل.,,"['الحلقات', 'أنواع البيانات', 'الأساسيات']",59.678942398489134,36.08947119924457,51.23549378297196,"[27.847728696888083, 30.888021737181127, 30.888021737181127]"
29,رسم أشكال هندسية,"أكتب برنامج مهمته رسم الشكل التالي بواسطة الحلقات.
	عند تشغيل البرنامج, يجب أن يطلب من المستخدم إدخال عدد أكبر من صفر يمثل عدد أسطر الشكل الذي سيتم رسمه.",https://harmash.com//tutorials/algorithms-and-data-structure/drawing-test-8/ex-1-solution-using-cpp/23640d02-15ab-4ba2-acee-c9fec61b1d6b_ex-1.PNG,"
#include <iostream>

int main() {

	int n;

	do {
		std::cout << ""Enter the number of lines: "";
		std::cin >> n;
	}
	while (n <= 0);

	for (int i = 1; i <= n; i++)
	{
		for (int j = 1; j <= n; j++)
		{
			std::cout << j << "" "";
		}
		std::cout << ""\n"";
	}

	char end; std::cin >> end;
	return 0;

}
		","
Enter the number of lines: 7
1 2 3 4 5 6 7 
1 2 3 4 5 6 7 
1 2 3 4 5 6 7 
1 2 3 4 5 6 7 
1 2 3 4 5 6 7 
1 2 3 4 5 6 7 
1 2 3 4 5 6 7 
		",سنحصل على النتيجة التالية إذا قام المستخدم بإدخال الرقم 7 عند التشغيل.,,"['الحلقات', 'أنواع البيانات', 'الأساسيات']",59.678942398489134,36.08947119924457,51.695860149870825,"[28.514004665341556, 31.51766766900456, 31.51766766900456]"
30,التعامل مع المصفوفات,"أكتب برنامج يطلب من المستخدم إعطائه عدد يمثل عدد عناصر مصفوفة إسمها arr و يخزنه في متغير إسمه n.
ملاحظة: عدد عناصر المصفوفة يجب أن يكون أكبر من صفر.
	بعدها ينشئ المصفوفة arr و يحدد أن عدد عناصرها هو العدد الذي أدخله المستخدم.
	بعدها يطلب من المستخدم إدخال عدد صحيح لكل عنصر فيها.
	في الأخير, سيعرض للمستخدم عدد عناصر المصفوفة, يليه جميع القيم المخزنة فيها على سطر واحد مع وضع فاصلة بين كل قيمتين.",,"
#include <iostream>

int main() {
	
	int n;
	int * arr;

	do {
		std::cout <<(""Enter arr length: "");
		std::cin >> n;
	}
	while (n <= 0);

	arr = new int[n];

	for (int i = 0; i < n; i++)
	{
		std::cout << ""Enter arr["" << i << ""]: "";
		std::cin >> arr[i];
	}

	std::cout << ""\nTotal number of items: "" << n;

	std::cout << ""\nArray values: "";

	for (int i = 0; i < n; i++)
	{
		std::cout << arr[i];

		if (i < n - 1)
		{
			std::cout << "", "";
		}
	}

	char end; std::cin >> end;
	return 0;

}
		","
Enter arr length: 4
Enter arr[0]: 2
Enter arr[1]: 7
Enter arr[2]: 5
Enter arr[3]: 3
Total number of items: 4
Array values: 2, 7, 5, 3
		",سنحصل على النتيجة التالية في حال تم إدخال نفس القيم التي تم تعليمها باللون الأصفر عند التشغيل.,,"['الحلقات', 'الشروط', 'أنواع البيانات', 'الأساسيات', 'المصفوفات']",60.159670357970626,45.07983517898531,52.1255354256431,"[29.17005027008616, 24.935315932259037, 32.13708323711913, 32.13708323711913, 22.25322725570217]"
31,إجراء عمليات حسابية,"قم بتعريف دالة إسمها Factorial(), عند استدعاءها نمرر لها عدد, فترجع ناتج قيمة الـ Factorial له.
	بعدها قم بتجربة هذه الدالة في البرنامج.",,"
#include <iostream>

int factorial(int n) {
	int f = 1;

	for (int i = 1; i <= n; i++)
	{
		f *= i;
	}

	return f;
}


int main() {

	int x = 5;

	std::cout << x << ""! = "" << factorial(x);

	char end; std::cin >> end;
	return 0;

}
		","
5! = 120
		",سنحصل على النتيجة التالية عند التشغيل.,,"['الحلقات', 'أنواع البيانات', 'الأساسيات', 'الدوال']",60.73654390934844,34.11827195467422,52.53907525465302,"[29.820717392576647, 32.751120322979574, 32.751120322979574, 28.624136195995447]"
32,رسم أشكال هندسية,"أكتب برنامج مهمته رسم الشكل التالي بواسطة الحلقات.
	عند تشغيل البرنامج, يجب أن يطلب من المستخدم إدخال عدد أسطر و أعمدة الشكل الذي سيتم رسمه.
إنتبه: يجب أن يدخل المستخدم عددين أكبر من صفر, لأن عدد أسطر و أعمدة الرسمة لا يمكن أن يكون صفر أو أقل من صفر.",https://harmash.com//tutorials/algorithms-and-data-structure/drawing-test-1/ex-5-solution-using-cpp/de7cf833-dd60-4da4-bd81-1927ddcb2bc2_ex-5.PNG,"
#include <iostream>

int main() {

	int n;
	int m;

	do
	{
		std::cout << ""Enter the number of lines: "";
		std::cin >> n;
	}
	while (n <= 0);

	do
	{
		std::cout << ""Enter the number of columns: "";
		std::cin >> m;
	} while (m <= 0);

	for (int i = 1; i <= n; i++)
	{
		for (int k = 1; k <= n - i; k++)
		{
			std::cout << "" "";
		}

		for (int j = 1; j <= m; j++)
		{
			std::cout << ""*"";
		}

		std::cout << ""\n"";
	}

	char end; std::cin >> end;
	return 0;
	
}
		","
Enter the number of lines: 5
Enter the number of columns: 10
    **********
   **********
  **********
 **********
**********
		",سنحصل على النتيجة التالية إذا قام المستخدم بإدخال الرقم 5 كعدد الأسطر و الرقم 10 كعدد الأعمدة عند التشغيل.,,"['الحلقات', 'أنواع البيانات', 'الأساسيات']",61.070523333830316,45.53526166691516,52.94023703317151,"[30.467258498236657, 33.36103139200955, 33.36103139200955]"
